gyro_x,gyro_y,gyro_z
3.113413869832016949e-04,-3.512137483359914405e-04,2.336072058705117879e-04
9.734027987572762793e-05,4.901803347342674575e-05,4.058295466528900755e-04
-2.827710083495794035e-04,-2.578757564845588802e-04,1.303091911093901966e-04
2.991575680317380562e-04,-3.578760565578935414e-04,-3.762597592500038952e-04
-2.362427928588340395e-04,2.780955617599499856e-04,-2.592666285677611756e-04
3.068272228362751704e-04,-4.658854032982392350e-04,2.695064141423867570e-04
-2.217160241194664097e-04,1.525137907243695348e-04,-1.853323908571589420e-04
3.512255892126020886e-04,-4.012647360452395950e-04,-5.845950038790509798e-04
-3.882606271089756146e-05,-7.936040500096651915e-05,-2.496870842942085049e-04
-1.182255682348233176e-04,3.166287760584279745e-04,-9.028043967284719851e-05
3.747811051651051147e-04,3.315576450495090976e-04,2.464225956887133558e-04
1.619295532541945471e-04,7.591558501655451324e-04,3.233966569208528304e-04
5.891081486546810922e-04,-1.497753753766057163e-04,3.268170629552679773e-04
-4.762839895530989473e-04,-3.259552479497065621e-04,-4.605427208075505655e-04
1.984948376805473376e-04,-7.909798695026691963e-05,1.462867077330022361e-06
-2.011558297521600551e-04,-1.282177287304918259e-04,1.198334754103353116e-05
-7.714383510269686711e-06,-3.722283188948215748e-04,-6.278926737779818787e-04
2.372103445028897711e-04,1.389105241281074347e-04,2.302279279794572234e-04
2.468164463479517799e-04,-5.448689864568673647e-04,1.799348694272011611e-04
-1.665390815018401879e-04,-2.116502240389361064e-04,1.556710103817316826e-04
4.477348490909470544e-04,3.571063733858617726e-04,2.056230599518649239e-05
4.783657531835503639e-05,-1.055396746140083533e-04,3.666215536769875305e-04
-1.561820871280419128e-04,-1.800906248362416854e-04,4.926796600581270693e-04
-3.178557545923598685e-04,-6.464122386694469619e-05,-4.767519842002710079e-04
7.168990251070464959e-05,-1.434815550223539132e-04,-3.288369686535078757e-04
5.283392571520825846e-05,3.834016448056640604e-04,4.165505049236688088e-04
4.934858344892459801e-06,-4.384532656505022992e-04,1.751742153661580131e-04
4.487771631981488319e-05,-3.738950081913932125e-04,2.943102553549378168e-04
-4.001493018704457209e-04,-9.897501101484007513e-06,-1.227797109691754847e-04
3.291683999671071400e-04,6.373672318200945992e-04,-3.607735517549385011e-04
-6.061638803606212794e-05,1.476174733989098957e-04,-2.763633532431675828e-04
5.239163986608702962e-05,3.255108305193372682e-04,3.939661947356642145e-04
-1.849713140902845985e-04,-4.280782722492008615e-04,3.475644678896271024e-05
-4.822658842586525249e-05,-3.758297230374407880e-04,-5.580385674219694902e-05
-1.027288429927554313e-04,1.634733519404322263e-04,4.178183758221463019e-05
4.258897130203021853e-04,5.256147026912214937e-04,3.032868550330717594e-05
8.926551424885554166e-05,3.514733206196139076e-04,1.914903914528560424e-05
-2.397648135700820751e-04,2.789373411902650490e-04,7.960225069766814097e-04
-4.404282918561912112e-04,-3.956735746323346401e-04,-1.126626710060202514e-04
1.894543096466319901e-04,1.004370201517783181e-04,-6.340318557178543923e-04
-6.297498381546462508e-04,1.223559448374266303e-04,4.643222119867015528e-04
-3.930693701089703947e-04,-1.828546500835233162e-05,3.408030247007071741e-04
-1.043538767436777344e-04,9.110568219531547224e-05,-2.597011019238639742e-04
1.157313378927385221e-04,1.909196315364328016e-04,-2.057844064091284442e-04
-2.912403446647860881e-04,-1.568437799785377465e-04,3.702245089238173116e-04
4.900384779679099745e-04,-3.151612017617761233e-04,-1.667194687591282349e-04
4.172599080071607365e-04,2.042211113709985865e-04,-1.886128225894135257e-04
4.137278595827896229e-04,-1.144200803106415519e-04,1.769922822657912819e-04
3.462832320304850674e-05,-1.099955209283318629e-04,5.175221135760396012e-05
7.009096213738472538e-05,4.676707839141311450e-04,-4.496812129994459683e-05
3.260445772023706410e-04,5.468281676875287557e-04,1.716588631731266322e-04
3.223554515823974791e-04,7.876815057898123860e-05,-2.439588062754130093e-04
-7.570839645368551457e-05,-3.298554387685127256e-04,3.794764427759247678e-04
1.834090834336507745e-05,-1.687916913769126133e-05,-8.198949538500331863e-04
-9.106514530733327364e-05,8.846094497238367164e-05,-9.675524204120946724e-05
4.790336739436501570e-06,1.744469707995055931e-04,4.890351208378678925e-04
1.432343401256528022e-05,3.413077573958771255e-05,-2.469049007674418571e-04
3.663715092249313120e-04,2.045224338886083150e-04,2.227046948025838762e-04
-7.538859292344984398e-05,3.063003600720243529e-04,-1.911910227128892743e-04
-6.574777941906091445e-05,8.477764650678544891e-05,-1.420707348237168759e-04
-4.215403665354536603e-04,-5.540415226834089412e-04,-1.364632068580809009e-04
8.118721949498937070e-05,-2.755879904148137360e-04,4.561405817641022310e-05
3.893933437265496410e-04,2.434818350884809595e-05,3.781803652085331618e-04
2.796080167240631441e-04,-9.535045038849594842e-05,-5.084180040455108440e-04
-5.127047293397125010e-05,-1.759512327308701215e-04,-3.679597291048348345e-04
-1.922800116974207238e-04,2.598424713410362255e-04,6.079076285675298592e-05
-1.765735662776776814e-04,-1.202520573964860286e-04,3.249845977387392604e-04
2.399353847142849099e-04,-3.267922063410653392e-04,-1.434209803607949373e-04
3.824427363369919041e-04,-1.740907673023708467e-04,8.780550154421889314e-05
-1.081688658204917709e-04,-2.460020843247544210e-04,1.862016969296255973e-04
-2.755131304473443492e-04,-2.771155963892469936e-04,-8.654508086556303079e-05
-1.582503409929767184e-04,9.097837227683129189e-05,-1.998484131354233613e-04
3.768437202376256944e-04,-2.526675204798206316e-04,2.726395904964757483e-04
-2.539579026996657659e-06,-9.206320388041676741e-04,-1.835003611432838586e-04
2.366225222319945452e-04,6.521490909745946449e-05,-5.429151028327414423e-05
-2.260085916557363211e-04,2.177869791104075560e-04,-4.017646528275908521e-04
1.830978138927061457e-04,-3.195660921040464723e-04,-1.964168567805373163e-04
-2.584232207797345303e-04,-4.720462921221413500e-05,-5.943778422225892959e-05
6.615095241340973554e-04,-2.942650054759748056e-04,-6.950601053398776114e-04
4.621600338069908100e-05,-1.789855592419137048e-04,4.062106034965799279e-05
1.227681900765472355e-04,-3.820722089872625104e-04,2.667530313674005378e-04
2.847438532822587213e-05,1.304804660694997638e-04,-2.472148481055071978e-05
-2.310838081994603011e-04,2.291139827192749064e-04,-3.245946545467028521e-05
3.085557114250692622e-04,1.442474514989701721e-04,-2.384334697092204379e-04
-1.151009189347270513e-04,3.951072021555149401e-04,2.426290193176474817e-04
-4.363053702410602539e-04,-8.719097620482443888e-05,-4.280377115209548205e-04
-3.038560715005431088e-05,-1.787863451681728311e-04,8.706208090632691350e-05
-2.818113076663098307e-04,6.024031971452543845e-04,-1.973549581464146749e-04
3.381621150203254367e-04,1.979116731806314876e-04,-1.492603946109955496e-05
1.970751523862692453e-04,-1.717155667655142592e-04,2.095130001967731648e-04
-3.695963875984428467e-04,-3.822673193228841521e-04,3.873867748227692392e-04
4.929789815773309540e-04,2.571833486257148519e-04,1.476857914349101410e-04
-8.598052414464835190e-05,3.708839357582264596e-04,-1.634762937421065576e-04
8.089461215546050890e-04,4.370344597527031833e-04,-4.163836130785918415e-04
-2.800528728236290001e-04,-4.181262781453606945e-04,3.830656456991972684e-04
3.834358462660128909e-04,1.737928072501094287e-04,-1.766123036629310456e-04
-3.732853537992523204e-04,1.640198599943491471e-04,2.248528557893255211e-04
-2.909016263747490915e-04,5.716093146297898274e-04,2.809221952505453509e-04
-7.001367065625701365e-04,1.987877627767299280e-04,2.177494870353225993e-04
3.731467768263303482e-05,9.123763020422399677e-04,-2.827760045289236680e-04
1.247487954183254698e-05,-1.370781027341120477e-04,-6.485475962952250361e-06
-2.818554964426526837e-04,3.205418271030871166e-04,-7.458480135701663581e-05
7.831941108760831049e-05,1.154428575312548780e-04,2.098829774960536037e-04
1.441259748908079396e-04,-4.234718172621181672e-05,-3.348873027228240428e-04
1.944146938863822844e-04,1.629438408488140808e-04,-4.426684588630120515e-04
-6.748774199625837480e-04,-2.620663820270754821e-04,4.638123720978160167e-04
-3.419416365480748956e-04,-8.783681937702069148e-05,6.830804837660081272e-04
-5.998710924505239921e-04,4.493283937999618016e-04,-4.704268574274898741e-04
1.548211099267139993e-04,1.620559607207849417e-04,-4.356766860257397091e-04
-7.889898184213279186e-04,-5.697875350549491973e-05,3.560090725436444443e-04
-6.682039821594207404e-05,3.101237003542530379e-04,-4.270251386205312712e-05
-3.399445960318926881e-04,5.207605902514126283e-04,-3.859142150128119764e-04
-8.889847104664019893e-05,1.554456815925309642e-04,2.825161749721096264e-04
-4.202861874650779060e-05,3.084632694461341643e-04,-2.155228574199663538e-04
2.228281138057632634e-04,-2.047385470875284275e-04,-8.556559170113780524e-06
-1.323274127235473841e-05,-7.513075106836137457e-05,-6.830535726466788627e-04
-1.089691964268498490e-04,-2.572395048963391283e-04,1.693977200256767813e-04
3.515815164874215235e-05,-2.249369477254777830e-04,2.227679882274410310e-04
-4.357755522209572291e-04,-6.250807982828821517e-04,-8.164607344631128589e-05
-7.015591874532657693e-06,-3.418754605634334083e-05,1.697992116637706765e-04
1.931735547339702549e-04,1.022242078279648282e-04,-2.696826441432215678e-05
2.315270908532366984e-04,-4.347733506165094648e-04,-4.860089267925180685e-04
2.229956832846166333e-04,2.132468976808605241e-04,3.806389493346638690e-04
-2.340151181959627234e-05,1.675502354556189033e-04,-7.801148859051042247e-06
-2.321370283342995234e-04,7.667150643724204872e-05,3.795689733869355570e-04
2.319813285368935185e-04,-3.748038304078748378e-04,4.152714912548290138e-04
4.779937596490839956e-04,-3.363850862773570837e-04,-1.872502714284717375e-04
-3.673122802189307580e-06,-4.084633409822428980e-04,-4.643259494478612845e-04
2.816726688843986166e-04,-9.113384816572050139e-05,-1.732552722554255953e-04
4.544830887096493730e-04,-2.699649849602704348e-05,-3.872966769526643076e-04
3.829291634746149271e-04,3.125630277278418552e-04,2.327601702524721147e-05
-4.060384311230198296e-04,2.145059813072515019e-04,8.941544632432031332e-05
-9.173407238789233788e-05,-1.363420532000812388e-04,-1.937991035230422223e-04
-2.142011606908262775e-04,-5.432894664646609195e-04,2.514601015365916428e-04
-1.794118369660181056e-05,3.271921076362358422e-05,-9.341250364858811077e-04
-5.388632422818528857e-04,3.083667699095033333e-05,2.131338701310400089e-04
-3.749261295999902800e-04,5.400691756119024704e-05,3.280414039437203229e-04
-1.490655691177818014e-04,1.812132369050010430e-04,-4.219659406303291095e-04
3.974885637987712731e-04,4.024669441168264171e-04,3.565789997759525373e-04
6.900190217942217769e-05,-2.250309433008878190e-05,-3.548445397966220531e-04
-3.545896943025685522e-04,1.145557797326730040e-06,-4.646586494224048047e-04
-1.934374773891075182e-04,-7.366453829421397686e-05,1.499401163278388387e-05
6.194727307718633042e-04,-2.430704543672268557e-04,-7.272841683474576355e-04
-7.919363982800092349e-05,6.094581864531762542e-04,6.291057670764349248e-05
-2.044138997526338513e-05,-3.954746859597087823e-04,-1.666098344620118492e-04
2.010654636195361811e-04,3.837100695056680640e-05,3.103800426729409523e-05
4.265287824860098721e-04,3.662141643784174133e-04,2.671435494845449555e-04
-8.297324222686637920e-05,4.605693043323032558e-04,-6.989867612533887684e-05
9.468649613280413204e-05,-3.781418711259279541e-05,1.388763579977387024e-04
-7.923859903678534783e-05,2.438633551289843583e-04,-3.325035015343230215e-04
2.420496267054314597e-04,-3.182654339361796082e-04,-4.194904409993768920e-04
1.498078486628930095e-04,3.643115928942417610e-04,-4.703124754170748679e-04
2.651932695360686965e-04,8.958179787222329566e-05,-1.221680249869341525e-04
-1.501155349436093290e-04,2.366624514004570846e-04,-1.671142743016899228e-04
-9.338696415451786480e-06,2.076003469668670802e-04,3.650134953698308586e-05
-3.535894688697538597e-04,4.500609110403684275e-04,-5.977192772511202021e-04
-2.764170492054498747e-04,-1.515924395919563230e-04,-3.127518959024774771e-04
-1.759964302814644437e-04,1.120012419360442513e-04,3.577491783836912612e-04
-3.232140739723395918e-04,-6.250670736479359865e-05,2.429842729978334219e-04
3.784549477106905965e-04,3.195567131241846236e-04,-7.630464277972333462e-05
-5.749594596629292427e-04,-6.237572188880189414e-05,2.239084136153864459e-04
6.917170614917540761e-04,-4.530222222638232999e-05,-1.397096885903216848e-04
-2.521359279011119690e-04,-6.258873342383386050e-04,-2.834865310605639080e-04
2.154424676215578648e-04,-2.090511481407300988e-04,1.508054846673355116e-04
4.744175874003748496e-04,-1.632235211541384454e-04,-4.272275871492104034e-04
2.699579677530858151e-04,-1.939047215990910328e-04,-3.016818173650258014e-04
-3.516432464918238130e-04,1.859063724848703187e-04,1.411506741122762424e-04
7.083819664141995402e-04,1.435408240911681334e-04,1.928733923013621664e-04
-2.802823651105695694e-04,1.563898941512682685e-04,1.147028966155938913e-04
-7.990184379824409773e-04,7.274057655465519920e-05,6.418013608725176358e-05
-2.224192600181174018e-04,3.965546713536199658e-04,-4.395692365342437490e-04
-6.634558579234026989e-05,6.454492196273888460e-05,4.163015603557895989e-04
-4.286223462029089279e-04,1.374158833234889233e-04,1.933966812341670347e-04
4.522222980080534095e-04,-7.320721866963206823e-04,3.207612512140985828e-05
2.278966600599485401e-04,-7.249289570788672310e-05,2.480330153919139686e-04
5.742327113026137202e-05,2.676183600434839708e-04,1.312382030552772022e-04
-3.266704149132025788e-04,2.528335784170343721e-04,8.607272687393074061e-05
1.038238836893588558e-04,2.520839699071252179e-06,5.518691594163735187e-04
2.931139764045923891e-04,8.397032944871564691e-05,-4.373382265706943412e-04
5.604875490307341000e-04,-2.898305215278034006e-04,4.323807246327377157e-04
1.139570874446030384e-04,-1.877032858630467774e-04,4.149175932959309914e-04
-5.490821820536397811e-05,9.080537581396700493e-05,-9.687876018899190152e-04
3.142185475701607150e-04,1.949518217115878084e-04,1.366381743117570200e-04
-5.865796474229085199e-04,-1.704977280500996498e-04,-1.010008227958089319e-04
-3.567109294043785362e-04,4.107136935914661039e-04,-3.202659339353900944e-04
2.504383074522179443e-04,-5.742211630881352037e-04,5.459167944739349047e-04
1.507553959527596502e-04,1.742964199172617693e-04,-1.078595017861096509e-04
-2.770205458693420788e-04,-8.280453998687764550e-04,3.495103310521333853e-04
9.606691750615122568e-05,-3.810522841859480996e-04,4.983814657846662600e-04
-1.084872886490959243e-04,-4.737542847705878118e-04,-3.046419030936716485e-04
-4.120878112136254078e-05,-2.329962360335414702e-04,1.564615720762026717e-04
5.498288531832444667e-04,-1.015213413017786609e-04,4.563319129535358277e-04
1.640510047726226575e-05,8.980508151993293279e-05,8.335716456908273491e-05
-1.781103336162761662e-04,1.592253112559346626e-04,-1.135345739957568641e-04
6.550174230315791474e-05,3.475695831940091903e-04,2.049044516290218884e-04
-2.901984914973197065e-04,-4.441497350881146926e-04,4.900169822218466281e-04
-5.408071802262248142e-04,-1.245103918856285609e-04,4.938817734667572731e-04
1.074659321198188732e-04,-4.018222452035618577e-04,-4.724718027264860004e-04
-1.189671466257876574e-04,-6.541934107299430200e-05,-4.289805966101626700e-04
4.908203511146408545e-05,4.062318173717520495e-04,-1.775292512590237871e-04
-5.461996701399062740e-04,-5.472888973832321178e-04,-2.277347144569994743e-04
8.526585027433419188e-04,-2.885424965303949553e-04,-9.700059589705355698e-05
-2.227534041831481999e-04,3.755711942650536415e-04,-5.962468374971531537e-04
-2.807395157259112597e-04,8.718791086511383439e-05,1.933068637350008083e-04
4.198690357375184281e-04,-6.702656361642504767e-05,-4.501470139245477924e-04
3.646492099089742472e-04,-4.091170161158210459e-04,-4.185161542913499490e-04
-8.604239975841102873e-04,6.725832536305678092e-05,2.680852079277019039e-04
2.369338121049793366e-05,-5.803229276019057463e-04,-4.031925792984643125e-05
-2.297907431824396682e-04,2.093987881127162452e-04,-3.813487441893559268e-05
-2.212833862428261768e-04,1.169472432057345535e-04,2.469785976987560680e-04
1.393221102406362357e-05,2.284518224021143842e-04,4.187667148535614316e-04
-7.416789164755681341e-04,-3.692815739010309769e-04,-2.829061403785723509e-04
3.513012897995225849e-05,3.318589063227693633e-04,-5.674126652969074033e-04
1.343001833378320527e-05,-1.889367309454278369e-04,-5.410830811759714180e-05
-2.936333086703279711e-04,6.031367567615999927e-04,-3.730587799942940933e-04
-3.371636446464796677e-04,1.417532736456080412e-04,-2.062450082045034301e-04
-5.330165989972494866e-05,2.164718297954726855e-04,2.220490124572150161e-04
-2.179237621332072048e-04,-2.254162737662819267e-04,8.444854600734101309e-05
-1.323855317676839237e-04,1.704698474632799956e-04,-3.312980874381480289e-04
-2.428273032871680961e-04,5.293610758383841320e-05,4.608751539296715482e-04
2.056797489745820144e-04,-1.222425504370984342e-04,1.923236522078175601e-04
-4.124452039558301969e-04,4.440725803708594436e-05,-5.339552798904984932e-04
1.356360882364400055e-04,-2.630235903193089438e-05,5.540982881997545136e-05
1.504574406416960773e-05,1.360914709877115818e-04,2.023120361222937788e-04
2.014614277135522396e-04,1.354286373695611466e-04,1.014579056018635468e-04
-6.908804569766027704e-04,2.725459326679112318e-04,7.927133448416060467e-05
3.330272002566806583e-04,1.776240581144206165e-04,-1.332469994949850622e-05
-1.256639128793518427e-04,-4.248258300091034253e-04,4.010090775624576185e-04
-3.705829437597384871e-04,7.529444670623036893e-07,3.636254845986387936e-04
9.513314510752304202e-05,-6.911334618432347693e-05,2.478588718381258878e-04
-5.953552065218919217e-04,-2.399140774896604204e-04,1.496327051630035574e-04
5.282725841964293773e-05,6.785818651309243239e-05,3.622560950948567216e-04
-1.390876263169566634e-04,2.310697572496773307e-04,2.598587579237899637e-05
2.128770809691734860e-05,4.851017215975799639e-04,-7.127714807700316244e-05
1.119718608859848839e-04,-2.717858447505145216e-04,-3.267852768628942196e-04
-1.229576143032129888e-04,-5.657780711179654287e-05,5.444850384411127489e-04
-1.432760071706029397e-04,2.421404161767524933e-04,1.469523173704328025e-04
5.110471489981058876e-04,-1.542727601245276144e-04,-5.666428377906393941e-04
4.600769701056727857e-04,6.932680508537941884e-05,-3.977992299016129964e-04
-2.806649800232769625e-04,-3.029869610312864946e-04,-1.349227041139415702e-04
-3.677703350094533490e-04,-5.461538777272478308e-04,4.007753423373813947e-04
-1.596407243541415649e-04,-3.458661608888025096e-04,-4.498456346253038463e-04
-2.807228990820001069e-05,-6.074455107549564043e-05,-3.221988455176278028e-04
-4.341428007846773293e-04,-1.763210227704236027e-04,7.157330313869439062e-05
1.945766182446723776e-04,8.759218590686277761e-05,4.229482853883459611e-04
3.260401191367803451e-04,7.915134345576200136e-05,1.240850799834191276e-04
3.738158649331101038e-04,1.184612950487945492e-04,4.746527132141276713e-04
1.806565704788454371e-04,1.491282968068277312e-04,2.027501633861806922e-04
-3.616007155594595118e-04,-1.224104733359209197e-05,-3.299096600692299889e-04
-4.822928770402091169e-04,1.519910402250058642e-04,7.517367665129419320e-05
-1.288843472286229242e-04,-3.630548509929617780e-04,1.598892792551147464e-04
-2.880182675325723888e-05,-4.605907072136226584e-04,-6.232747102655533450e-04
-1.647629793809019449e-04,8.667454234250414856e-05,-3.154695474498724062e-04
-5.493323310819454202e-04,-2.412780196336838012e-04,-2.809517981055558605e-04
-1.610213156070125181e-04,-1.754865526766163930e-04,3.046727763076053229e-05
-7.031646519530059501e-04,1.642801354457274886e-04,6.968989484809331926e-05
-3.553391860928756273e-04,-2.452377642362567811e-04,-2.131025426476647591e-05
-6.565755849971622649e-05,5.380742461574042866e-04,2.668171710893919250e-04
-2.531558359365603000e-05,2.771202804691885128e-04,-2.044528630603675986e-04
-1.750487920321232044e-04,-1.920946865924756306e-04,-1.398960387553886318e-04
-3.106246027088262196e-04,4.042999871229910401e-04,3.781056551230943763e-05
-1.169947762423114346e-04,-1.022644779318448820e-03,1.106072174224746674e-05
2.149624724491247367e-04,-1.964523952303421966e-04,-1.843635303006257824e-04
-2.934230386250130857e-04,-8.068804717916214491e-05,6.040626075691444408e-05
-2.015363705453289205e-04,1.267367844672537641e-05,3.939081739078690051e-04
-5.564601182070283078e-04,-1.561619609140188307e-04,3.216533389297430274e-04
5.305409087674796973e-04,4.864968484432012196e-04,3.367258769465152003e-04
-1.744581152754553350e-04,4.946340014567538607e-04,5.271199557573099303e-04
1.691985045282208935e-04,-7.017027440533303800e-05,-9.532180112674603129e-06
-1.608195939228894997e-04,-1.308518797741223662e-04,8.287192935563837150e-05
3.443677212862068598e-04,-6.666506045878445426e-07,-2.698495397453223410e-04
2.706190169054705592e-04,2.822154666117451674e-04,1.680296505642486446e-04
1.220007406186630612e-04,7.600916537570657464e-05,2.175266548584045675e-04
5.532990636265911269e-04,-2.561534616218963736e-04,6.560981323438648495e-04
1.475582327031310420e-04,1.622109680801089762e-04,-7.663798806012432402e-05
4.216207415845676172e-04,2.389420385356723104e-04,-2.966287028140370975e-05
4.005055224482349037e-04,4.954445894500783152e-04,1.503905220269483901e-04
6.031880719031975334e-04,3.379058729506209126e-04,8.026057676130797253e-04
-5.657341366006470685e-05,-3.314477089548602175e-04,2.762114521110466277e-04
2.015768283830329550e-04,1.794232379389406110e-04,4.491388672217767392e-05
-2.248270532529605883e-04,-2.893474422343859042e-04,-3.407268747163999154e-04
2.532681893836619255e-04,4.510150094087232893e-04,-6.013205234866880484e-04
2.692597323013537437e-05,1.206381211047931615e-06,4.061422662247720744e-05
-2.286691352210378468e-04,-2.561803943640491785e-04,-4.490378266615788747e-04
1.822906398445573470e-04,1.503603896567652588e-04,1.834158308854026405e-04
3.226903331324534690e-04,-5.605308802042051515e-05,-3.893831177520423650e-04
2.341476009414091626e-04,3.022577152157887776e-04,1.879466686088238840e-04
1.249066687847727735e-04,4.787069317539670798e-04,-9.837933179938942421e-05
-2.751613268096725351e-04,1.827167119424218491e-04,-3.353504156758817831e-04
-3.925203870880743652e-04,-9.482075323590637703e-05,-3.805021942503152791e-04
-3.538337389480807564e-05,-1.400025058968828355e-04,-8.955192734067248341e-05
-9.580173688408848360e-05,-4.974708446453388115e-05,1.837789721759165528e-05
-1.978032750284840127e-04,-4.110659801097515324e-05,1.468594413501859422e-04
1.427224928817998745e-04,-1.941461209268037209e-04,2.905898392047612439e-04
4.854057826356490018e-04,-1.831778749249504397e-04,-6.375354323405959958e-04
-3.345289611700829301e-05,4.610436732665742837e-04,5.679879039603821832e-04
-3.352410607769667496e-04,-1.329308840221952526e-04,5.344617465528689673e-04
-5.157253767722359957e-04,-8.444509396504072413e-04,-3.339945234104073021e-04
6.530303189135860271e-06,-1.138753656418801122e-04,-1.182390543037535011e-04
-3.101019749330918493e-04,-2.020840816524020419e-04,5.249920152203128073e-05
3.681597901102627894e-05,4.265740721264874393e-04,-4.185275707676400464e-04
3.802424265769841134e-04,3.014352914228823161e-04,7.226570299756049278e-04
-2.994402705998396204e-04,7.152490680143072622e-05,-3.020853123470793045e-04
-3.422617972302359371e-04,3.082274846303652134e-06,-1.636135966914446880e-04
-6.691244795425771962e-04,1.532769319992521482e-04,-4.801326335999226672e-04
1.183536459864105867e-04,-2.789603578336020766e-04,-3.362430948945840417e-06
1.905764538466510696e-04,-3.929101514674869945e-04,-1.019747360418134322e-04
-4.109681962362667106e-04,3.719249247364072794e-04,-5.969148632927976381e-04
5.231293550313409133e-04,7.432270983570376339e-05,-5.162601245825976497e-04
2.700692255146089457e-04,4.578950020233106023e-04,2.357772362878315887e-04
-2.499815886618980665e-04,1.962653137843715386e-05,-1.313310640212431071e-04
-6.646739529473597594e-05,-1.468145832781405703e-04,-6.037135146937097152e-04
4.002233088664339548e-04,1.255512136835853435e-04,-7.974133525703543850e-04
8.173130976678246330e-05,-5.427700138743952264e-05,-3.069212065305286117e-04
2.221474820210852499e-04,-2.245105196989438223e-04,-5.065551965771567108e-05
-8.605487723875256166e-04,-1.117449417299210473e-04,-1.270291251427555701e-05
-2.614305599896382605e-04,2.000598906169684290e-04,-1.685921093545957061e-04
5.448951495301202668e-04,-6.512020363452841265e-04,3.389202970348651704e-04
4.390778644579348250e-04,-2.164110497934555039e-04,1.581008349488373854e-04
2.285730576695774554e-04,2.416975282570525964e-05,-4.852096488161930824e-05
6.231632290655037985e-04,-1.526089341178907721e-04,-5.649662479881155413e-05
2.220234072917630721e-04,2.519637423730142038e-05,-2.468019358008607359e-04
4.883520963304835639e-05,-3.126490815907181442e-04,-2.271304864294756062e-05
7.999830141697451174e-04,-3.034605527617013454e-04,9.224037107860294244e-06
-3.940781426570719230e-05,-4.576237187456270810e-04,-8.346688176519738770e-05
3.101757246023064242e-04,8.302921516438741326e-05,2.339871509239365506e-04
1.644596256350751783e-04,1.778480438124406635e-04,-8.719249152846943044e-05
4.518053660862261138e-04,1.946027784872996803e-04,4.387562640040815068e-04
-1.995126028622181780e-04,-1.195479677427835043e-04,6.955276545546122636e-04
1.559901035767413701e-04,-1.706434608866971598e-04,6.787448422299457301e-04
-8.092969269127578229e-05,1.577956588320946092e-04,-8.991430245845845922e-05
1.565558766330020913e-04,-3.207423186518186899e-04,1.161321313083031983e-04
2.917527888685502845e-04,-1.145806663082053647e-04,-3.571732709849515636e-04
